question_id,dataset,question,question_type,gt_answer,correct_label,n_classes,option_letters,option_A,option_B,option_C,option_D,option_E,option_F,option_G,option_H,option_I,option_J,initial_response,followup_response,initial_letter,followup_letter,changed_answer,initial_correct,followup_correct,error,processing_time
tissuemnist_1028,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,G,G,G,G,False,False,False,,0.2
tissuemnist_33458,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,F,F,F,False,False,False,,0.2
tissuemnist_24971,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Leukocytes,E,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,D,C,D,True,False,False,,0.2
tissuemnist_8039,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Interstitial endothelial cells,D,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,C,H,C,True,False,False,,0.2
tissuemnist_24831,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,H,F,H,True,False,False,,0.2
tissuemnist_27006,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Interstitial endothelial cells,D,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,A,D,A,True,True,False,,0.2
tissuemnist_29114,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,H,C,H,True,False,False,,0.2
tissuemnist_44319,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,F,H,F,True,True,False,,0.2
tissuemnist_30507,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,G,D,G,True,False,True,,0.2
tissuemnist_20191,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,D,C,D,True,False,False,,0.2
tissuemnist_37427,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,E,D,E,True,False,False,,0.2
tissuemnist_43114,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,C,B,C,True,False,False,,0.2
tissuemnist_16467,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,E,B,E,True,False,False,,0.2
tissuemnist_45929,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,E,A,E,A,True,False,True,,0.2
tissuemnist_1383,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,C,B,C,True,False,False,,0.2
tissuemnist_16759,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Distal Convoluted Tubule,B,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,C,A,C,True,False,False,,0.2
tissuemnist_20017,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,G,A,G,A,True,False,True,,0.2
tissuemnist_10890,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,H,H,H,False,False,False,,0.2
tissuemnist_19758,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Interstitial endothelial cells,D,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,C,B,C,True,False,False,,0.2
tissuemnist_46138,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Glomerular endothelial cells,C,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,B,A,B,True,False,False,,0.2
tissuemnist_4535,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Glomerular endothelial cells,C,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,E,E,E,E,False,False,False,,0.2
tissuemnist_26102,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Interstitial endothelial cells,D,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,H,B,H,True,False,False,,0.2
tissuemnist_8685,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,A,C,A,True,False,False,,0.2
tissuemnist_27869,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,E,A,E,True,True,False,,0.2
tissuemnist_33784,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Podocytes,F,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,A,B,A,True,False,False,,0.2
tissuemnist_41362,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,D,H,D,True,False,False,,0.2
tissuemnist_22415,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,E,A,E,A,True,False,False,,0.2
tissuemnist_5808,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,E,H,E,True,False,False,,0.2
tissuemnist_46897,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,E,F,E,True,False,False,,0.2
tissuemnist_34684,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,G,C,G,C,True,True,False,,0.2
tissuemnist_14759,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,B,C,B,True,False,False,,0.2
tissuemnist_10641,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Glomerular endothelial cells,C,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,E,H,E,True,False,False,,0.2
tissuemnist_4229,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,G,A,G,True,False,False,,0.2
tissuemnist_24779,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,D,C,D,True,False,False,,0.2
tissuemnist_23665,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,G,G,G,G,False,False,False,,0.2
tissuemnist_35628,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,A,B,A,True,False,False,,0.2
tissuemnist_30180,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,D,A,D,True,False,False,,0.2
tissuemnist_35904,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,E,F,E,F,True,False,False,,0.2
tissuemnist_33730,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,G,D,G,True,False,False,,0.2
tissuemnist_42956,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Podocytes,F,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,E,A,E,A,True,False,False,,0.2
tissuemnist_43371,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Distal Convoluted Tubule,B,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,C,D,C,True,False,False,,0.2
tissuemnist_16861,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,A,F,A,True,False,False,,0.2
tissuemnist_33782,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,F,D,F,True,False,False,,0.2
tissuemnist_7411,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,H,H,H,False,True,True,,0.2
tissuemnist_34335,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,H,B,H,True,False,False,,0.2
tissuemnist_7831,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,F,F,F,False,False,False,,0.2
tissuemnist_34167,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,H,C,H,True,False,False,,0.2
tissuemnist_37612,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,A,B,A,True,False,True,,0.2
tissuemnist_9925,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Glomerular endothelial cells,C,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,H,D,H,True,False,False,,0.2
tissuemnist_5161,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,B,F,B,True,False,False,,0.2
tissuemnist_28899,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Leukocytes,E,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,A,F,A,True,False,False,,0.2
tissuemnist_35955,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Interstitial endothelial cells,D,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,A,B,A,True,False,False,,0.2
tissuemnist_15085,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Leukocytes,E,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,B,F,B,True,False,False,,0.2
tissuemnist_27716,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Podocytes,F,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,A,C,A,True,False,False,,0.2
tissuemnist_46042,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,G,A,G,True,True,False,,0.2
tissuemnist_10659,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,G,B,G,B,True,False,False,,0.2
tissuemnist_18285,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Distal Convoluted Tubule,B,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,H,C,H,True,False,False,,0.2
tissuemnist_1925,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,H,H,H,False,False,False,,0.2
tissuemnist_11440,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,D,D,D,False,False,False,,0.2
tissuemnist_30258,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Leukocytes,E,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,A,A,A,False,False,False,,0.2
tissuemnist_21431,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,E,A,E,True,True,False,,0.2
tissuemnist_21239,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,H,H,H,False,False,False,,0.2
tissuemnist_44602,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,G,C,G,True,False,False,,0.2
tissuemnist_39616,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,A,D,A,True,False,True,,0.2
tissuemnist_37296,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,H,B,H,True,False,False,,0.2
tissuemnist_4786,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,E,B,E,True,False,False,,0.2
tissuemnist_21158,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,F,F,F,False,False,False,,0.2
tissuemnist_47113,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,E,A,E,True,False,False,,0.2
tissuemnist_9174,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,F,B,F,True,False,False,,0.2
tissuemnist_18529,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Leukocytes,E,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,E,G,E,G,True,True,False,,0.2
tissuemnist_1018,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,D,D,D,False,False,False,,0.2
tissuemnist_36930,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Distal Convoluted Tubule,B,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,B,C,B,True,False,True,,0.2
tissuemnist_4321,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Distal Convoluted Tubule,B,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,E,A,E,A,True,False,False,,0.2
