question_id,dataset,question,question_type,gt_answer,correct_label,n_classes,option_letters,option_A,option_B,option_C,option_D,option_E,option_F,option_G,option_H,option_I,option_J,initial_response,followup_response,initial_letter,followup_letter,changed_answer,initial_correct,followup_correct,error,processing_time
organamnist_4744,Organamnist,What organ is shown in this abdominal CT image?,Classification,pancreas,J,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,K,C,K,C,True,False,False,,0.2
organamnist_4513,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-right,I,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,I,K,I,K,True,True,False,,0.2
organamnist_15249,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,A,B,A,B,True,False,False,,0.2
organamnist_12390,Organamnist,What organ is shown in this abdominal CT image?,Classification,pancreas,J,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,I,D,I,D,True,False,False,,0.2
organamnist_13188,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-left,H,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,C,A,C,A,True,False,False,,0.2
organamnist_10570,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,E,A,E,A,True,False,False,,0.2
organamnist_16997,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,K,D,K,D,True,False,False,,0.2
organamnist_3750,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-right,I,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,F,K,F,K,True,False,False,,0.2
organamnist_15390,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-left,H,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,J,C,J,C,True,False,False,,0.2
organamnist_9433,Organamnist,What organ is shown in this abdominal CT image?,Classification,spleen,K,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,A,B,A,B,True,False,False,,0.2
organamnist_13461,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,G,K,G,K,True,True,False,,0.2
organamnist_10011,Organamnist,What organ is shown in this abdominal CT image?,Classification,femur-right,C,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,C,E,C,E,True,True,False,,0.2
organamnist_16800,Organamnist,What organ is shown in this abdominal CT image?,Classification,femur-right,C,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,I,I,I,I,False,False,False,,0.2
organamnist_6206,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-left,E,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,J,H,J,H,True,False,False,,0.2
organamnist_5851,Organamnist,What organ is shown in this abdominal CT image?,Classification,bladder,A,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,B,J,B,J,True,False,False,,0.2
organamnist_6838,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-right,I,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,G,J,G,J,True,False,False,,0.2
organamnist_1706,Organamnist,What organ is shown in this abdominal CT image?,Classification,spleen,K,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,F,K,F,K,True,False,True,,0.2
organamnist_11875,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-left,E,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,D,C,D,C,True,False,False,,0.2
organamnist_8261,Organamnist,What organ is shown in this abdominal CT image?,Classification,bladder,A,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,A,C,A,C,True,True,False,,0.2
organamnist_16575,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,F,C,F,C,True,False,False,,0.2
organamnist_5556,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-right,I,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,G,F,G,F,True,False,False,,0.2
organamnist_11995,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-left,H,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,H,E,H,E,True,True,False,,0.2
organamnist_10419,Organamnist,What organ is shown in this abdominal CT image?,Classification,spleen,K,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,K,H,K,H,True,True,False,,0.2
organamnist_3185,Organamnist,What organ is shown in this abdominal CT image?,Classification,pancreas,J,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,K,E,K,E,True,False,False,,0.2
organamnist_7036,Organamnist,What organ is shown in this abdominal CT image?,Classification,spleen,K,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,C,A,C,A,True,False,False,,0.2
organamnist_10562,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,G,J,G,J,True,True,False,,0.2
organamnist_9773,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-left,H,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,H,H,H,H,False,True,True,,0.2
organamnist_5451,Organamnist,What organ is shown in this abdominal CT image?,Classification,femur-left,B,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,K,G,K,G,True,False,False,,0.2
organamnist_15861,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-left,H,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,E,I,E,I,True,False,False,,0.2
organamnist_13433,Organamnist,What organ is shown in this abdominal CT image?,Classification,heart,D,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,I,K,I,K,True,False,False,,0.2
organamnist_14518,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-right,I,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,H,F,H,F,True,False,False,,0.2
organamnist_17511,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-left,H,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,B,K,B,K,True,False,False,,0.2
organamnist_3307,Organamnist,What organ is shown in this abdominal CT image?,Classification,pancreas,J,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,C,K,C,K,True,False,False,,0.2
organamnist_1325,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-right,I,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,C,G,C,G,True,False,False,,0.2
organamnist_15056,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-left,H,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,H,E,H,E,True,True,False,,0.2
organamnist_4455,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-left,H,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,B,J,B,J,True,False,False,,0.2
organamnist_10226,Organamnist,What organ is shown in this abdominal CT image?,Classification,spleen,K,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,C,F,C,F,True,False,False,,0.2
organamnist_1427,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,H,K,H,K,True,False,False,,0.2
organamnist_7425,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-left,E,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,J,H,J,H,True,False,False,,0.2
organamnist_13493,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-right,F,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,H,H,H,H,False,False,False,,0.2
organamnist_3203,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-right,I,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,J,C,J,C,True,False,False,,0.2
organamnist_9744,Organamnist,What organ is shown in this abdominal CT image?,Classification,heart,D,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,C,D,C,D,True,False,True,,0.2
organamnist_5911,Organamnist,What organ is shown in this abdominal CT image?,Classification,spleen,K,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,J,G,J,G,True,False,False,,0.2
organamnist_14080,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,F,B,F,B,True,False,False,,0.2
organamnist_7074,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-right,I,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,I,B,I,B,True,True,False,,0.2
organamnist_14439,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,G,K,G,K,True,True,False,,0.2
organamnist_1234,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-left,E,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,J,D,J,D,True,False,False,,0.2
organamnist_16345,Organamnist,What organ is shown in this abdominal CT image?,Classification,femur-right,C,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,K,H,K,H,True,False,False,,0.2
organamnist_14702,Organamnist,What organ is shown in this abdominal CT image?,Classification,bladder,A,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,I,B,I,B,True,False,False,,0.2
organamnist_2947,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,E,C,E,C,True,False,False,,0.2
organamnist_13336,Organamnist,What organ is shown in this abdominal CT image?,Classification,femur-left,B,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,C,G,C,G,True,False,False,,0.2
organamnist_0035,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-right,F,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,B,C,B,C,True,False,False,,0.2
organamnist_17090,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-left,H,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,C,J,C,J,True,False,False,,0.2
organamnist_9296,Organamnist,What organ is shown in this abdominal CT image?,Classification,spleen,K,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,I,B,I,B,True,False,False,,0.2
organamnist_5983,Organamnist,What organ is shown in this abdominal CT image?,Classification,bladder,A,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,K,B,K,B,True,False,False,,0.2
organamnist_10069,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-right,F,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,H,A,H,A,True,False,False,,0.2
organamnist_1103,Organamnist,What organ is shown in this abdominal CT image?,Classification,bladder,A,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,B,A,B,A,True,False,True,,0.2
organamnist_5812,Organamnist,What organ is shown in this abdominal CT image?,Classification,spleen,K,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,C,J,C,J,True,False,False,,0.2
organamnist_1589,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-left,E,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,H,J,H,J,True,False,False,,0.2
organamnist_6120,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,F,F,F,F,False,False,False,,0.2
organamnist_11887,Organamnist,What organ is shown in this abdominal CT image?,Classification,bladder,A,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,G,K,G,K,True,False,False,,0.2
organamnist_5639,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-right,F,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,B,D,B,D,True,False,False,,0.2
organamnist_6961,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-right,I,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,B,D,B,D,True,False,False,,0.2
organamnist_8467,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,J,G,J,G,True,False,True,,0.2
organamnist_13940,Organamnist,What organ is shown in this abdominal CT image?,Classification,pancreas,J,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,F,F,F,F,False,False,False,,0.2
organamnist_15893,Organamnist,What organ is shown in this abdominal CT image?,Classification,pancreas,J,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,B,D,B,D,True,False,False,,0.2
organamnist_14115,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,A,H,A,H,True,False,False,,0.2
organamnist_11956,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-left,E,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,J,J,J,J,False,False,False,,0.2
organamnist_10872,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-left,E,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,B,I,B,I,True,False,False,,0.2
organamnist_4986,Organamnist,What organ is shown in this abdominal CT image?,Classification,heart,D,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,K,E,K,E,True,False,False,,0.2
organamnist_6483,Organamnist,What organ is shown in this abdominal CT image?,Classification,spleen,K,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,B,F,B,F,True,False,False,,0.2
organamnist_14944,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-right,I,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,H,B,H,B,True,False,False,,0.2
organamnist_3822,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-left,E,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,A,D,A,D,True,False,False,,0.2
organamnist_7188,Organamnist,What organ is shown in this abdominal CT image?,Classification,pancreas,J,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,J,H,J,H,True,True,False,,0.2
organamnist_17012,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-right,I,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,D,B,D,B,True,False,False,,0.2
organamnist_8453,Organamnist,What organ is shown in this abdominal CT image?,Classification,pancreas,J,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,G,A,G,A,True,False,False,,0.2
organamnist_8836,Organamnist,What organ is shown in this abdominal CT image?,Classification,spleen,K,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,E,K,E,K,True,False,True,,0.2
organamnist_16537,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,J,K,J,K,True,False,False,,0.2
organamnist_9923,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,H,G,H,G,True,False,True,,0.2
organamnist_8656,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-left,E,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,C,J,C,J,True,False,False,,0.2
organamnist_2876,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-left,E,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,B,G,B,G,True,False,False,,0.2
organamnist_14539,Organamnist,What organ is shown in this abdominal CT image?,Classification,spleen,K,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,G,D,G,D,True,False,False,,0.2
organamnist_17608,Organamnist,What organ is shown in this abdominal CT image?,Classification,spleen,K,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,A,D,A,D,True,False,False,,0.2
organamnist_15434,Organamnist,What organ is shown in this abdominal CT image?,Classification,pancreas,J,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,E,C,E,C,True,False,False,,0.2
organamnist_14542,Organamnist,What organ is shown in this abdominal CT image?,Classification,bladder,A,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,J,B,J,B,True,False,False,,0.2
organamnist_2900,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,J,G,J,G,True,False,True,,0.2
organamnist_15670,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,C,J,C,J,True,False,False,,0.2
organamnist_0009,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,H,G,H,G,True,False,True,,0.2
organamnist_14528,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,I,H,I,H,True,False,False,,0.2
organamnist_2461,Organamnist,What organ is shown in this abdominal CT image?,Classification,femur-right,C,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,H,A,H,A,True,False,False,,0.2
organamnist_2448,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-right,F,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,D,D,D,D,False,False,False,,0.2
organamnist_3963,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-left,E,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,K,B,K,B,True,False,False,,0.2
organamnist_12486,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-right,I,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,D,E,D,E,True,False,False,,0.2
organamnist_4543,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,D,D,D,D,False,False,False,,0.2
organamnist_7705,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-right,I,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,A,J,A,J,True,False,False,,0.2
organamnist_15351,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-left,E,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,G,K,G,K,True,False,False,,0.2
organamnist_11012,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-right,F,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,K,F,K,F,True,False,True,,0.2
organamnist_6377,Organamnist,What organ is shown in this abdominal CT image?,Classification,lung-left,H,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,C,C,C,C,False,False,False,,0.2
organamnist_4490,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,I,K,I,K,True,False,False,,0.2
organamnist_4498,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-left,E,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,H,B,H,B,True,False,False,,0.2
organamnist_15675,Organamnist,What organ is shown in this abdominal CT image?,Classification,bladder,A,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,J,E,J,E,True,False,False,,0.2
organamnist_14239,Organamnist,What organ is shown in this abdominal CT image?,Classification,liver,G,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,E,D,E,D,True,False,False,,0.2
organamnist_14687,Organamnist,What organ is shown in this abdominal CT image?,Classification,bladder,A,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,K,H,K,H,True,False,False,,0.2
organamnist_11780,Organamnist,What organ is shown in this abdominal CT image?,Classification,kidney-left,E,11,"A,B,C,D,E,F,G,H,I,J,K",bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,A,I,A,I,True,False,False,,0.2
