question_id,dataset,question,question_type,gt_answer,correct_label,n_classes,option_letters,option_A,option_B,option_C,option_D,option_E,option_F,option_G,option_H,option_I,option_J,initial_response,followup_response,initial_letter,followup_letter,changed_answer,initial_correct,followup_correct,error,processing_time
dermamnist_0886,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,E,A,E,A,True,False,False,,0.2
dermamnist_0627,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,C,C,C,C,False,False,False,,0.2
dermamnist_0424,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,A,B,A,B,True,False,False,,0.2
dermamnist_1822,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanoma,E,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,B,D,B,D,True,False,False,,0.2
dermamnist_0822,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,F,G,F,G,True,True,False,,0.2
dermamnist_1473,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,D,E,D,E,True,False,False,,0.2
dermamnist_1341,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanoma,E,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,B,B,B,B,False,False,False,,0.2
dermamnist_0041,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,F,A,F,A,True,True,False,,0.2
dermamnist_0600,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,dermatofibroma,D,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,F,F,F,F,False,False,False,,0.2
dermamnist_1209,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,benign keratosis-like lesions,C,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,A,F,A,F,True,False,False,,0.2
dermamnist_1220,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,D,A,D,A,True,False,False,,0.2
dermamnist_0034,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,benign keratosis-like lesions,C,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,C,G,C,G,True,True,False,,0.2
dermamnist_1585,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanoma,E,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,E,C,E,C,True,True,False,,0.2
dermamnist_0857,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,A,E,A,E,True,False,False,,0.2
dermamnist_1900,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,benign keratosis-like lesions,C,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,F,E,F,E,True,False,False,,0.2
dermamnist_1037,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,B,F,B,F,True,False,True,,0.2
dermamnist_1806,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,A,G,A,G,True,False,False,,0.2
dermamnist_0064,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,C,F,C,F,True,False,True,,0.2
dermamnist_0896,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,F,F,F,F,False,True,True,,0.2
dermamnist_0069,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,D,A,D,A,True,False,False,,0.2
dermamnist_0087,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,D,C,D,C,True,False,False,,0.2
dermamnist_1043,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,G,F,G,F,True,False,True,,0.2
dermamnist_1989,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanoma,E,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,C,D,C,D,True,False,False,,0.2
dermamnist_1326,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,benign keratosis-like lesions,C,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,E,E,E,E,False,False,False,,0.2
dermamnist_1946,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,F,G,F,G,True,True,False,,0.2
dermamnist_0873,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,E,F,E,F,True,False,True,,0.2
dermamnist_0404,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,C,E,C,E,True,False,False,,0.2
dermamnist_1034,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,basal cell carcinoma,B,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,E,G,E,G,True,False,False,,0.2
dermamnist_0406,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,B,E,B,E,True,False,False,,0.2
dermamnist_0784,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,D,C,D,C,True,False,False,,0.2
dermamnist_1924,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,A,B,A,B,True,False,False,,0.2
dermamnist_1963,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,basal cell carcinoma,B,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,G,C,G,C,True,False,False,,0.2
dermamnist_0648,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,G,A,G,A,True,False,False,,0.2
dermamnist_1084,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,actinic keratoses and intraepithelial carcinoma,A,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,C,A,C,A,True,False,True,,0.2
dermamnist_1329,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,basal cell carcinoma,B,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,D,C,D,C,True,False,False,,0.2
dermamnist_0122,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,A,F,A,F,True,False,True,,0.2
dermamnist_1249,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,A,B,A,B,True,False,False,,0.2
dermamnist_0340,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,benign keratosis-like lesions,C,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,A,D,A,D,True,False,False,,0.2
dermamnist_1555,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,B,B,B,B,False,False,False,,0.2
dermamnist_1424,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,actinic keratoses and intraepithelial carcinoma,A,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,E,G,E,G,True,False,False,,0.2
dermamnist_0540,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,B,E,B,E,True,False,False,,0.2
dermamnist_0694,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,actinic keratoses and intraepithelial carcinoma,A,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,C,A,C,A,True,False,True,,0.2
dermamnist_1270,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,A,E,A,E,True,False,False,,0.2
dermamnist_0495,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanoma,E,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,E,C,E,C,True,True,False,,0.2
dermamnist_0294,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,benign keratosis-like lesions,C,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,D,B,D,B,True,False,False,,0.2
dermamnist_1628,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,B,A,B,A,True,False,False,,0.2
dermamnist_1552,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,basal cell carcinoma,B,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,G,B,G,B,True,False,True,,0.2
dermamnist_0994,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,A,F,A,F,True,False,True,,0.2
dermamnist_1213,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanoma,E,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,F,E,F,E,True,False,True,,0.2
dermamnist_1570,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,C,C,C,C,False,False,False,,0.2
dermamnist_1046,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,A,D,A,D,True,False,False,,0.2
dermamnist_1380,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,D,E,D,E,True,False,False,,0.2
dermamnist_0895,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,dermatofibroma,D,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,C,F,C,F,True,False,False,,0.2
dermamnist_1058,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanoma,E,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,F,E,F,E,True,False,True,,0.2
dermamnist_0099,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,G,B,G,B,True,False,False,,0.2
dermamnist_1911,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,benign keratosis-like lesions,C,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,D,E,D,E,True,False,False,,0.2
dermamnist_0288,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanoma,E,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,G,F,G,F,True,False,False,,0.2
dermamnist_1650,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,F,E,F,E,True,True,False,,0.2
dermamnist_0626,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,benign keratosis-like lesions,C,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,G,F,G,F,True,False,False,,0.2
dermamnist_0829,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,A,G,A,G,True,False,False,,0.2
dermamnist_1117,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,benign keratosis-like lesions,C,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,D,E,D,E,True,False,False,,0.2
dermamnist_1599,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,benign keratosis-like lesions,C,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,C,E,C,E,True,True,False,,0.2
dermamnist_1940,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,basal cell carcinoma,B,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,E,D,E,D,True,False,False,,0.2
dermamnist_1080,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,benign keratosis-like lesions,C,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,E,E,E,E,False,False,False,,0.2
dermamnist_1619,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,D,F,D,F,True,False,True,,0.2
dermamnist_0978,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,benign keratosis-like lesions,C,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,E,E,E,E,False,False,False,,0.2
dermamnist_1581,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,benign keratosis-like lesions,C,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,B,D,B,D,True,False,False,,0.2
dermamnist_1465,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanoma,E,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,F,C,F,C,True,False,False,,0.2
dermamnist_0813,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,G,B,G,B,True,False,False,,0.2
dermamnist_0788,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,E,B,E,B,True,False,False,,0.2
dermamnist_1743,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,vascular lesions,G,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,C,C,C,C,False,False,False,,0.2
dermamnist_1602,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,B,D,B,D,True,False,False,,0.2
dermamnist_0467,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,F,D,F,D,True,True,False,,0.2
dermamnist_0647,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,F,B,F,B,True,True,False,,0.2
dermamnist_0068,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanoma,E,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,E,G,E,G,True,True,False,,0.2
dermamnist_0521,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,B,G,B,G,True,False,False,,0.2
dermamnist_1012,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,E,E,E,E,False,False,False,,0.2
dermamnist_0281,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,E,G,E,G,True,False,False,,0.2
dermamnist_1199,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,D,D,D,D,False,False,False,,0.2
dermamnist_0409,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,D,D,D,D,False,False,False,,0.2
dermamnist_0642,Dermamnist,What type of skin condition is shown in this dermatology image?,Classification,melanocytic nevi,F,7,"A,B,C,D,E,F,G",actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,N/A,N/A,N/A,E,D,E,D,True,False,False,,0.2
