question_id,dataset,question,question_type,gt_answer,correct_label,n_classes,option_letters,option_A,option_B,option_C,option_D,option_E,option_F,option_G,option_H,option_I,option_J,initial_response,followup_response,initial_letter,followup_letter,changed_answer,initial_correct,followup_correct,error,processing_time
bloodmnist_3120,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",D,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,C,E,C,E,True,False,False,,0.2
bloodmnist_2994,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,E,E,E,E,False,False,False,,0.2
bloodmnist_2570,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,erythroblast,C,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,G,A,G,A,True,False,False,,0.2
bloodmnist_0438,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,lymphocyte,E,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,C,A,C,A,True,False,False,,0.2
bloodmnist_1918,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",D,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,E,B,E,B,True,False,False,,0.2
bloodmnist_1495,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,F,F,F,F,False,False,False,,0.2
bloodmnist_1372,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,monocyte,F,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,F,G,F,G,True,True,False,,0.2
bloodmnist_0711,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,erythroblast,C,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,G,A,G,A,True,False,False,,0.2
bloodmnist_0773,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",D,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,G,H,G,H,True,False,False,,0.2
bloodmnist_0994,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,basophil,A,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,D,E,D,E,True,False,False,,0.2
bloodmnist_0573,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,lymphocyte,E,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,E,C,E,C,True,True,False,,0.2
bloodmnist_2212,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,C,B,C,B,True,False,True,,0.2
bloodmnist_0811,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,neutrophil,G,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,C,E,C,E,True,False,False,,0.2
bloodmnist_0968,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,platelet,H,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,E,E,E,E,False,False,False,,0.2
bloodmnist_1193,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,basophil,A,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,F,A,F,A,True,False,True,,0.2
bloodmnist_2513,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,C,D,C,D,True,False,False,,0.2
bloodmnist_2031,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,F,G,F,G,True,False,False,,0.2
bloodmnist_0740,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",D,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,A,A,A,A,False,False,False,,0.2
bloodmnist_1244,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,A,E,A,E,True,False,False,,0.2
bloodmnist_1780,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,erythroblast,C,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,D,H,D,H,True,False,False,,0.2
bloodmnist_2684,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,B,G,B,G,True,True,False,,0.2
bloodmnist_0094,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",D,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,H,A,H,A,True,False,False,,0.2
bloodmnist_1172,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,C,D,C,D,True,False,False,,0.2
bloodmnist_2788,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,neutrophil,G,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,C,D,C,D,True,False,False,,0.2
bloodmnist_0340,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",D,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,D,A,D,A,True,True,False,,0.2
bloodmnist_0970,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",D,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,H,C,H,C,True,False,False,,0.2
bloodmnist_1686,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,neutrophil,G,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,G,H,G,H,True,True,False,,0.2
bloodmnist_0442,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",D,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,E,G,E,G,True,False,False,,0.2
bloodmnist_2167,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,platelet,H,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,B,C,B,C,True,False,False,,0.2
bloodmnist_1567,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,monocyte,F,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,B,A,B,A,True,False,False,,0.2
bloodmnist_2953,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",D,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,C,H,C,H,True,False,False,,0.2
bloodmnist_3172,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,B,A,B,A,True,True,False,,0.2
bloodmnist_2867,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,platelet,H,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,A,F,A,F,True,False,False,,0.2
bloodmnist_0949,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,basophil,A,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,E,B,E,B,True,False,False,,0.2
bloodmnist_2527,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,platelet,H,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,C,A,C,A,True,False,False,,0.2
bloodmnist_2680,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,D,H,D,H,True,False,False,,0.2
bloodmnist_1978,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,B,F,B,F,True,True,False,,0.2
bloodmnist_2204,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",D,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,D,B,D,B,True,True,False,,0.2
bloodmnist_1112,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,monocyte,F,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,H,G,H,G,True,False,False,,0.2
bloodmnist_3026,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,basophil,A,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,B,G,B,G,True,False,False,,0.2
bloodmnist_1981,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",D,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,D,A,D,A,True,True,False,,0.2
bloodmnist_1825,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",D,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,G,H,G,H,True,False,False,,0.2
bloodmnist_0466,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,neutrophil,G,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,H,G,H,G,True,False,True,,0.2
bloodmnist_3020,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,A,C,A,C,True,False,False,,0.2
bloodmnist_2905,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,basophil,A,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,D,C,D,C,True,False,False,,0.2
bloodmnist_0290,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",D,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,B,C,B,C,True,False,False,,0.2
bloodmnist_3217,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,A,F,A,F,True,False,False,,0.2
bloodmnist_2681,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,A,F,A,F,True,False,False,,0.2
bloodmnist_1258,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,erythroblast,C,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,H,G,H,G,True,False,False,,0.2
bloodmnist_0108,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,erythroblast,C,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,E,H,E,H,True,False,False,,0.2
bloodmnist_1890,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,erythroblast,C,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,G,F,G,F,True,False,False,,0.2
bloodmnist_3242,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,H,H,H,H,False,False,False,,0.2
bloodmnist_2395,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,D,C,D,C,True,False,False,,0.2
bloodmnist_3143,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,platelet,H,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,B,H,B,H,True,False,True,,0.2
bloodmnist_2716,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,neutrophil,G,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,F,D,F,D,True,False,False,,0.2
bloodmnist_2995,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,neutrophil,G,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,A,E,A,E,True,False,False,,0.2
bloodmnist_1072,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,platelet,H,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,C,A,C,A,True,False,False,,0.2
bloodmnist_1164,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,basophil,A,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,B,B,B,B,False,False,False,,0.2
bloodmnist_0131,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,monocyte,F,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,C,F,C,F,True,False,True,,0.2
bloodmnist_0638,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,C,H,C,H,True,False,False,,0.2
bloodmnist_2090,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,monocyte,F,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,D,A,D,A,True,False,False,,0.2
bloodmnist_0663,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,erythroblast,C,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,H,B,H,B,True,False,False,,0.2
bloodmnist_1476,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",D,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,C,D,C,D,True,False,True,,0.2
bloodmnist_2407,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,neutrophil,G,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,G,A,G,A,True,True,False,,0.2
bloodmnist_0612,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,platelet,H,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,F,E,F,E,True,False,False,,0.2
bloodmnist_1393,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,monocyte,F,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,A,B,A,B,True,False,False,,0.2
bloodmnist_3028,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,lymphocyte,E,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,F,F,F,F,False,False,False,,0.2
bloodmnist_3324,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,neutrophil,G,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,C,A,C,A,True,False,False,,0.2
bloodmnist_0873,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,D,H,D,H,True,False,False,,0.2
bloodmnist_1507,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,B,A,B,A,True,True,False,,0.2
bloodmnist_2783,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,G,A,G,A,True,False,False,,0.2
bloodmnist_2642,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,lymphocyte,E,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,G,E,G,E,True,False,True,,0.2
bloodmnist_1340,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,monocyte,F,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,B,A,B,A,True,False,False,,0.2
bloodmnist_1865,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,neutrophil,G,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,B,H,B,H,True,False,False,,0.2
bloodmnist_1397,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,erythroblast,C,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,E,B,E,B,True,False,False,,0.2
bloodmnist_0912,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,monocyte,F,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,G,G,G,G,False,False,False,,0.2
bloodmnist_0305,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,D,E,D,E,True,False,False,,0.2
bloodmnist_2317,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,erythroblast,C,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,H,B,H,B,True,False,False,,0.2
bloodmnist_1669,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,platelet,H,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,H,F,H,F,True,True,False,,0.2
bloodmnist_1083,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,erythroblast,C,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,A,F,A,F,True,False,False,,0.2
bloodmnist_0000,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",D,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,E,F,E,F,True,False,False,,0.2
bloodmnist_0774,Bloodmnist,What type of blood cell is shown in this microscopy image?,Classification,eosinophil,B,8,"A,B,C,D,E,F,G,H",basophil,eosinophil,erythroblast,"immature granulocytes(myelocytes, metamyelocytes and promyelocytes)",lymphocyte,monocyte,neutrophil,platelet,N/A,N/A,E,C,E,C,True,False,False,,0.2
